35
(27.6 65.1)
(25.8 50.4)
(57.2 4.9)
(97.0 33.0)
(63.8 41.0)
(12.1 90.7)
(39.0 7.8)
(87.0 8.8)
(82.1 48.1)
(75.8 0.2)
(59.2 71.2)
(26.6 44.4)
(84.3 44.0)
(40.6 90.5)
(88.5 10.3)
(79.1 82.8)
(16.9 80.8)
(23.7 18.7)
(64.4 21.8)
(17.6 95.1)
(61.5 97.4)
(6.9 32.4)
(29.9 87.8)
(57.1 93.9)
(53.7 16.4)
(41.7 29.2)
(55.2 63.8)
(86.9 83.6)
(20.1 38.7)
(7.1 6.4)
(92.6 7.8)
(89.8 84.0)
(46.2 51.1)
(65.7 99.1)
(43.4 29.0)
595
(27.6 65.1),(25.8 50.4),15
(27.6 65.1),(57.2 4.9),67
(27.6 65.1),(97.0 33.0),76
(27.6 65.1),(63.8 41.0),43
(27.6 65.1),(12.1 90.7),30
(27.6 65.1),(39.0 7.8),58
(27.6 65.1),(87.0 8.8),82
(27.6 65.1),(82.1 48.1),57
(27.6 65.1),(75.8 0.2),81
(27.6 65.1),(59.2 71.2),32
(27.6 65.1),(26.6 44.4),21
(27.6 65.1),(84.3 44.0),60
(27.6 65.1),(40.6 90.5),29
(27.6 65.1),(88.5 10.3),82
(27.6 65.1),(79.1 82.8),54
(27.6 65.1),(16.9 80.8),19
(27.6 65.1),(23.7 18.7),47
(27.6 65.1),(64.4 21.8),57
(27.6 65.1),(17.6 95.1),32
(27.6 65.1),(61.5 97.4),47
(27.6 65.1),(6.9 32.4),39
(27.6 65.1),(29.9 87.8),23
(27.6 65.1),(57.1 93.9),41
(27.6 65.1),(53.7 16.4),55
(27.6 65.1),(41.7 29.2),39
(27.6 65.1),(55.2 63.8),28
(27.6 65.1),(86.9 83.6),62
(27.6 65.1),(20.1 38.7),27
(27.6 65.1),(7.1 6.4),62
(27.6 65.1),(92.6 7.8),87
(27.6 65.1),(89.8 84.0),65
(27.6 65.1),(46.2 51.1),23
(27.6 65.1),(65.7 99.1),51
(27.6 65.1),(43.4 29.0),39
(25.8 50.4),(57.2 4.9),55
(25.8 50.4),(97.0 33.0),73
(25.8 50.4),(63.8 41.0),39
(25.8 50.4),(12.1 90.7),43
(25.8 50.4),(39.0 7.8),45
(25.8 50.4),(87.0 8.8),74
(25.8 50.4),(82.1 48.1),56
(25.8 50.4),(75.8 0.2),71
(25.8 50.4),(59.2 71.2),39
(25.8 50.4),(26.6 44.4),6
(25.8 50.4),(84.3 44.0),59
(25.8 50.4),(40.6 90.5),43
(25.8 50.4),(88.5 10.3),74
(25.8 50.4),(79.1 82.8),62
(25.8 50.4),(16.9 80.8),32
(25.8 50.4),(23.7 18.7),32
(25.8 50.4),(64.4 21.8),48
(25.8 50.4),(17.6 95.1),45
(25.8 50.4),(61.5 97.4),59
(25.8 50.4),(6.9 32.4),26
(25.8 50.4),(29.9 87.8),38
(25.8 50.4),(57.1 93.9),54
(25.8 50.4),(53.7 16.4),44
(25.8 50.4),(41.7 29.2),27
(25.8 50.4),(55.2 63.8),32
(25.8 50.4),(86.9 83.6),70
(25.8 50.4),(20.1 38.7),13
(25.8 50.4),(7.1 6.4),48
(25.8 50.4),(92.6 7.8),79
(25.8 50.4),(89.8 84.0),72
(25.8 50.4),(46.2 51.1),20
(25.8 50.4),(65.7 99.1),63
(25.8 50.4),(43.4 29.0),28
(57.2 4.9),(97.0 33.0),49
(57.2 4.9),(63.8 41.0),37
(57.2 4.9),(12.1 90.7),97
(57.2 4.9),(39.0 7.8),18
(57.2 4.9),(87.0 8.8),30
(57.2 4.9),(82.1 48.1),50
(57.2 4.9),(75.8 0.2),19
(57.2 4.9),(59.2 71.2),66
(57.2 4.9),(26.6 44.4),50
(57.2 4.9),(84.3 44.0),48
(57.2 4.9),(40.6 90.5),87
(57.2 4.9),(88.5 10.3),32
(57.2 4.9),(79.1 82.8),81
(57.2 4.9),(16.9 80.8),86
(57.2 4.9),(23.7 18.7),36
(57.2 4.9),(64.4 21.8),18
(57.2 4.9),(17.6 95.1),99
(57.2 4.9),(61.5 97.4),93
(57.2 4.9),(6.9 32.4),57
(57.2 4.9),(29.9 87.8),87
(57.2 4.9),(57.1 93.9),89
(57.2 4.9),(53.7 16.4),12
(57.2 4.9),(41.7 29.2),29
(57.2 4.9),(55.2 63.8),59
(57.2 4.9),(86.9 83.6),84
(57.2 4.9),(20.1 38.7),50
(57.2 4.9),(7.1 6.4),50
(57.2 4.9),(92.6 7.8),36
(57.2 4.9),(89.8 84.0),86
(57.2 4.9),(46.2 51.1),47
(57.2 4.9),(65.7 99.1),95
(57.2 4.9),(43.4 29.0),28
(97.0 33.0),(63.8 41.0),34
(97.0 33.0),(12.1 90.7),103
(97.0 33.0),(39.0 7.8),63
(97.0 33.0),(87.0 8.8),26
(97.0 33.0),(82.1 48.1),21
(97.0 33.0),(75.8 0.2),39
(97.0 33.0),(59.2 71.2),54
(97.0 33.0),(26.6 44.4),71
(97.0 33.0),(84.3 44.0),17
(97.0 33.0),(40.6 90.5),81
(97.0 33.0),(88.5 10.3),24
(97.0 33.0),(79.1 82.8),53
(97.0 33.0),(16.9 80.8),93
(97.0 33.0),(23.7 18.7),75
(97.0 33.0),(64.4 21.8),34
(97.0 33.0),(17.6 95.1),101
(97.0 33.0),(61.5 97.4),74
(97.0 33.0),(6.9 32.4),90
(97.0 33.0),(29.9 87.8),87
(97.0 33.0),(57.1 93.9),73
(97.0 33.0),(53.7 16.4),46
(97.0 33.0),(41.7 29.2),55
(97.0 33.0),(55.2 63.8),52
(97.0 33.0),(86.9 83.6),52
(97.0 33.0),(20.1 38.7),77
(97.0 33.0),(7.1 6.4),94
(97.0 33.0),(92.6 7.8),26
(97.0 33.0),(89.8 84.0),52
(97.0 33.0),(46.2 51.1),54
(97.0 33.0),(65.7 99.1),73
(97.0 33.0),(43.4 29.0),54
(63.8 41.0),(12.1 90.7),72
(63.8 41.0),(39.0 7.8),41
(63.8 41.0),(87.0 8.8),40
(63.8 41.0),(82.1 48.1),20
(63.8 41.0),(75.8 0.2),43
(63.8 41.0),(59.2 71.2),31
(63.8 41.0),(26.6 44.4),37
(63.8 41.0),(84.3 44.0),21
(63.8 41.0),(40.6 90.5),55
(63.8 41.0),(88.5 10.3),39
(63.8 41.0),(79.1 82.8),45
(63.8 41.0),(16.9 80.8),62
(63.8 41.0),(23.7 18.7),46
(63.8 41.0),(64.4 21.8),19
(63.8 41.0),(17.6 95.1),71
(63.8 41.0),(61.5 97.4),56
(63.8 41.0),(6.9 32.4),58
(63.8 41.0),(29.9 87.8),58
(63.8 41.0),(57.1 93.9),53
(63.8 41.0),(53.7 16.4),27
(63.8 41.0),(41.7 29.2),25
(63.8 41.0),(55.2 63.8),24
(63.8 41.0),(86.9 83.6),48
(63.8 41.0),(20.1 38.7),44
(63.8 41.0),(7.1 6.4),66
(63.8 41.0),(92.6 7.8),44
(63.8 41.0),(89.8 84.0),50
(63.8 41.0),(46.2 51.1),20
(63.8 41.0),(65.7 99.1),58
(63.8 41.0),(43.4 29.0),24
(12.1 90.7),(39.0 7.8),87
(12.1 90.7),(87.0 8.8),111
(12.1 90.7),(82.1 48.1),82
(12.1 90.7),(75.8 0.2),111
(12.1 90.7),(59.2 71.2),51
(12.1 90.7),(26.6 44.4),49
(12.1 90.7),(84.3 44.0),86
(12.1 90.7),(40.6 90.5),29
(12.1 90.7),(88.5 10.3),111
