37
(80.5 65.1)
(95.9 49.2)
(33.8 66.4)
(18.4 68.9)
(90.5 17.0)
(3.2 13.7)
(57.4 34.2)
(45.8 93.5)
(77.2 66.9)
(17.8 43.6)
(49.4 14.2)
(42.8 99.3)
(22.9 99.6)
(28.6 94.6)
(80.9 16.7)
(80.5 63.7)
(82.7 81.5)
(98.9 91.2)
(65.2 65.7)
(87.7 95.6)
(38.7 40.6)
(59.5 23.0)
(25.0 31.9)
(26.8 0.8)
(1.9 68.0)
(10.6 27.4)
(14.7 10.6)
(80.1 71.1)
(7.7 69.2)
(64.3 16.6)
(10.0 34.6)
(36.3 20.0)
(83.0 17.3)
(80.7 32.7)
(99.7 35.8)
(97.1 8.8)
(79.0 83.5)
666
(80.5 65.1),(95.9 49.2),22
(80.5 65.1),(33.8 66.4),47
(80.5 65.1),(18.4 68.9),62
(80.5 65.1),(90.5 17.0),49
(80.5 65.1),(3.2 13.7),93
(80.5 65.1),(57.4 34.2),39
(80.5 65.1),(45.8 93.5),45
(80.5 65.1),(77.2 66.9),4
(80.5 65.1),(17.8 43.6),66
(80.5 65.1),(49.4 14.2),60
(80.5 65.1),(42.8 99.3),51
(80.5 65.1),(22.9 99.6),67
(80.5 65.1),(28.6 94.6),60
(80.5 65.1),(80.9 16.7),48
(80.5 65.1),(80.5 63.7),1
(80.5 65.1),(82.7 81.5),17
(80.5 65.1),(98.9 91.2),32
(80.5 65.1),(65.2 65.7),15
(80.5 65.1),(87.7 95.6),31
(80.5 65.1),(38.7 40.6),48
(80.5 65.1),(59.5 23.0),47
(80.5 65.1),(25.0 31.9),65
(80.5 65.1),(26.8 0.8),84
(80.5 65.1),(1.9 68.0),79
(80.5 65.1),(10.6 27.4),79
(80.5 65.1),(14.7 10.6),85
(80.5 65.1),(80.1 71.1),6
(80.5 65.1),(7.7 69.2),73
(80.5 65.1),(64.3 16.6),51
(80.5 65.1),(10.0 34.6),77
(80.5 65.1),(36.3 20.0),63
(80.5 65.1),(83.0 17.3),48
(80.5 65.1),(80.7 32.7),32
(80.5 65.1),(99.7 35.8),35
(80.5 65.1),(97.1 8.8),59
(80.5 65.1),(79.0 83.5),18
(95.9 49.2),(33.8 66.4),64
(95.9 49.2),(18.4 68.9),80
(95.9 49.2),(90.5 17.0),33
(95.9 49.2),(3.2 13.7),99
(95.9 49.2),(57.4 34.2),41
(95.9 49.2),(45.8 93.5),67
(95.9 49.2),(77.2 66.9),26
(95.9 49.2),(17.8 43.6),78
(95.9 49.2),(49.4 14.2),58
(95.9 49.2),(42.8 99.3),73
(95.9 49.2),(22.9 99.6),89
(95.9 49.2),(28.6 94.6),81
(95.9 49.2),(80.9 16.7),36
(95.9 49.2),(80.5 63.7),21
(95.9 49.2),(82.7 81.5),35
(95.9 49.2),(98.9 91.2),42
(95.9 49.2),(65.2 65.7),35
(95.9 49.2),(87.7 95.6),47
(95.9 49.2),(38.7 40.6),58
(95.9 49.2),(59.5 23.0),45
(95.9 49.2),(25.0 31.9),73
(95.9 49.2),(26.8 0.8),84
(95.9 49.2),(1.9 68.0),96
(95.9 49.2),(10.6 27.4),88
(95.9 49.2),(14.7 10.6),90
(95.9 49.2),(80.1 71.1),27
(95.9 49.2),(7.7 69.2),90
(95.9 49.2),(64.3 16.6),45
(95.9 49.2),(10.0 34.6),87
(95.9 49.2),(36.3 20.0),66
(95.9 49.2),(83.0 17.3),34
(95.9 49.2),(80.7 32.7),22
(95.9 49.2),(99.7 35.8),14
(95.9 49.2),(97.1 8.8),40
(95.9 49.2),(79.0 83.5),38
(33.8 66.4),(18.4 68.9),16
(33.8 66.4),(90.5 17.0),75
(33.8 66.4),(3.2 13.7),61
(33.8 66.4),(57.4 34.2),40
(33.8 66.4),(45.8 93.5),30
(33.8 66.4),(77.2 66.9),43
(33.8 66.4),(17.8 43.6),28
(33.8 66.4),(49.4 14.2),54
(33.8 66.4),(42.8 99.3),34
(33.8 66.4),(22.9 99.6),35
(33.8 66.4),(28.6 94.6),29
(33.8 66.4),(80.9 16.7),68
(33.8 66.4),(80.5 63.7),47
(33.8 66.4),(82.7 81.5),51
(33.8 66.4),(98.9 91.2),70
(33.8 66.4),(65.2 65.7),31
(33.8 66.4),(87.7 95.6),61
(33.8 66.4),(38.7 40.6),26
(33.8 66.4),(59.5 23.0),50
(33.8 66.4),(25.0 31.9),36
(33.8 66.4),(26.8 0.8),66
(33.8 66.4),(1.9 68.0),32
(33.8 66.4),(10.6 27.4),45
(33.8 66.4),(14.7 10.6),59
(33.8 66.4),(80.1 71.1),47
(33.8 66.4),(7.7 69.2),26
(33.8 66.4),(64.3 16.6),58
