21
(97.4 98.9)
(21.7 75.6)
(24.9 23.1)
(56.1 11.1)
(54.6 18.7)
(30.9 60.5)
(32.3 21.3)
(18.7 8.6)
(86.7 56.9)
(7.2 72.8)
(7.5 26.5)
(84.6 85.1)
(23.6 22.9)
(13.8 46.6)
(89.8 35.5)
(17.3 44.1)
(2.7 66.3)
(46.6 45.8)
(91.8 87.9)
(33.0 6.8)
(74.4 23.8)
210
(97.4 98.9),(21.7 75.6),79
(97.4 98.9),(24.9 23.1),105
(97.4 98.9),(56.1 11.1),97
(97.4 98.9),(54.6 18.7),91
(97.4 98.9),(30.9 60.5),77
(97.4 98.9),(32.3 21.3),101
(97.4 98.9),(18.7 8.6),120
(97.4 98.9),(86.7 56.9),43
(97.4 98.9),(7.2 72.8),94
(97.4 98.9),(7.5 26.5),115
(97.4 98.9),(84.6 85.1),19
(97.4 98.9),(23.6 22.9),106
(97.4 98.9),(13.8 46.6),99
(97.4 98.9),(89.8 35.5),64
(97.4 98.9),(17.3 44.1),97
(97.4 98.9),(2.7 66.3),100
(97.4 98.9),(46.6 45.8),73
(97.4 98.9),(91.8 87.9),12
(97.4 98.9),(33.0 6.8),112
(97.4 98.9),(74.4 23.8),79
(21.7 75.6),(24.9 23.1),53
(21.7 75.6),(56.1 11.1),73
(21.7 75.6),(54.6 18.7),66
(21.7 75.6),(30.9 60.5),18
(21.7 75.6),(32.3 21.3),55
(21.7 75.6),(18.7 8.6),67
(21.7 75.6),(86.7 56.9),68
(21.7 75.6),(7.2 72.8),15
(21.7 75.6),(7.5 26.5),51
(21.7 75.6),(84.6 85.1),64
(21.7 75.6),(23.6 22.9),53
(21.7 75.6),(13.8 46.6),30
(21.7 75.6),(89.8 35.5),79
(21.7 75.6),(17.3 44.1),32
(21.7 75.6),(2.7 66.3),21
(21.7 75.6),(46.6 45.8),39
(21.7 75.6),(91.8 87.9),71
(21.7 75.6),(33.0 6.8),70
(21.7 75.6),(74.4 23.8),74
(24.9 23.1),(56.1 11.1),33
(24.9 23.1),(54.6 18.7),30
(24.9 23.1),(30.9 60.5),38
(24.9 23.1),(32.3 21.3),8
(24.9 23.1),(18.7 8.6),16
(24.9 23.1),(86.7 56.9),70
(24.9 23.1),(7.2 72.8),53
(24.9 23.1),(7.5 26.5),18
(24.9 23.1),(84.6 85.1),86
(24.9 23.1),(23.6 22.9),1
(24.9 23.1),(13.8 46.6),26
(24.9 23.1),(89.8 35.5),66
(24.9 23.1),(17.3 44.1),22
(24.9 23.1),(2.7 66.3),49
(24.9 23.1),(46.6 45.8),31
(24.9 23.1),(91.8 87.9),93
(24.9 23.1),(33.0 6.8),18
(24.9 23.1),(74.4 23.8),50
(56.1 11.1),(54.6 18.7),8
(56.1 11.1),(30.9 60.5),55
(56.1 11.1),(32.3 21.3),26
(56.1 11.1),(18.7 8.6),37
(56.1 11.1),(86.7 56.9),55
(56.1 11.1),(7.2 72.8),79
(56.1 11.1),(7.5 26.5),51
(56.1 11.1),(84.6 85.1),79
(56.1 11.1),(23.6 22.9),35
(56.1 11.1),(13.8 46.6),55
(56.1 11.1),(89.8 35.5),42
(56.1 11.1),(17.3 44.1),51
(56.1 11.1),(2.7 66.3),77
(56.1 11.1),(46.6 45.8),36
(56.1 11.1),(91.8 87.9),85
(56.1 11.1),(33.0 6.8),23
(56.1 11.1),(74.4 23.8),22
(54.6 18.7),(30.9 60.5),48
(54.6 18.7),(32.3 21.3),22
(54.6 18.7),(18.7 8.6),37
(54.6 18.7),(86.7 56.9),50
(54.6 18.7),(7.2 72.8),72
(54.6 18.7),(7.5 26.5),48
(54.6 18.7),(84.6 85.1),73
(54.6 18.7),(23.6 22.9),31
(54.6 18.7),(13.8 46.6),49
(54.6 18.7),(89.8 35.5),39
(54.6 18.7),(17.3 44.1),45
(54.6 18.7),(2.7 66.3),70
(54.6 18.7),(46.6 45.8),28
(54.6 18.7),(91.8 87.9),79
(54.6 18.7),(33.0 6.8),25
(54.6 18.7),(74.4 23.8),20
(30.9 60.5),(32.3 21.3),39
(30.9 60.5),(18.7 8.6),53
(30.9 60.5),(86.7 56.9),56
(30.9 60.5),(7.2 72.8),27
(30.9 60.5),(7.5 26.5),41
(30.9 60.5),(84.6 85.1),59
(30.9 60.5),(23.6 22.9),38
(30.9 60.5),(13.8 46.6),22
