13
(94.4 15.9)
(67.5 15.3)
(60.8 8.0)
(9.9 74.2)
(44.4 23.6)
(17.8 91.7)
(21.4 37.2)
(75.1 23.4)
(2.6 13.0)
(75.3 79.1)
(6.6 61.5)
(34.1 16.7)
(18.9 3.2)
78
(94.4 15.9),(67.5 15.3),27
(94.4 15.9),(60.8 8.0),35
(94.4 15.9),(9.9 74.2),103
(94.4 15.9),(44.4 23.6),51
(94.4 15.9),(17.8 91.7),108
(94.4 15.9),(21.4 37.2),76
(94.4 15.9),(75.1 23.4),21
(94.4 15.9),(2.6 13.0),92
(94.4 15.9),(75.3 79.1),66
(94.4 15.9),(6.6 61.5),99
(94.4 15.9),(34.1 16.7),60
(94.4 15.9),(18.9 3.2),77
(67.5 15.3),(60.8 8.0),10
(67.5 15.3),(9.9 74.2),82
(67.5 15.3),(44.4 23.6),25
(67.5 15.3),(17.8 91.7),91
(67.5 15.3),(21.4 37.2),51
(67.5 15.3),(75.1 23.4),11
(67.5 15.3),(2.6 13.0),65
(67.5 15.3),(75.3 79.1),64
(67.5 15.3),(6.6 61.5),76
(67.5 15.3),(34.1 16.7),33
(67.5 15.3),(18.9 3.2),50
(60.8 8.0),(9.9 74.2),84
(60.8 8.0),(44.4 23.6),23
(60.8 8.0),(17.8 91.7),94
(60.8 8.0),(21.4 37.2),49
(60.8 8.0),(75.1 23.4),21
(60.8 8.0),(2.6 13.0),58
(60.8 8.0),(75.3 79.1),73
(60.8 8.0),(6.6 61.5),76
(60.8 8.0),(34.1 16.7),28
(60.8 8.0),(18.9 3.2),42
(9.9 74.2),(44.4 23.6),61
(9.9 74.2),(17.8 91.7),19
(9.9 74.2),(21.4 37.2),39
(9.9 74.2),(75.1 23.4),83
(9.9 74.2),(2.6 13.0),62
(9.9 74.2),(75.3 79.1),66
(9.9 74.2),(6.6 61.5),13
(9.9 74.2),(34.1 16.7),62
(9.9 74.2),(18.9 3.2),72
(44.4 23.6),(17.8 91.7),73
(44.4 23.6),(21.4 37.2),27
(44.4 23.6),(75.1 23.4),31
(44.4 23.6),(2.6 13.0),43
(44.4 23.6),(75.3 79.1),64
(44.4 23.6),(6.6 61.5),54
(44.4 23.6),(34.1 16.7),12
(44.4 23.6),(18.9 3.2),33
(17.8 91.7),(21.4 37.2),55
(17.8 91.7),(75.1 23.4),89
(17.8 91.7),(2.6 13.0),80
(17.8 91.7),(75.3 79.1),59
(17.8 91.7),(6.6 61.5),32
(17.8 91.7),(34.1 16.7),77
(17.8 91.7),(18.9 3.2),89
(21.4 37.2),(75.1 23.4),55
(21.4 37.2),(2.6 13.0),31
(21.4 37.2),(75.3 79.1),68
(21.4 37.2),(6.6 61.5),28
(21.4 37.2),(34.1 16.7),24
(21.4 37.2),(18.9 3.2),34
(75.1 23.4),(2.6 13.0),73
(75.1 23.4),(75.3 79.1),56
(75.1 23.4),(6.6 61.5),78
(75.1 23.4),(34.1 16.7),42
(75.1 23.4),(18.9 3.2),60
(2.6 13.0),(75.3 79.1),98
(2.6 13.0),(6.6 61.5),49
(2.6 13.0),(34.1 16.7),32
(2.6 13.0),(18.9 3.2),19
(75.3 79.1),(6.6 61.5),71
(75.3 79.1),(34.1 16.7),75
(75.3 79.1),(18.9 3.2),95
(6.6 61.5),(34.1 16.7),53
(6.6 61.5),(18.9 3.2),60
(34.1 16.7),(18.9 3.2),20
