11
(6.8 55.9)
(6.1 20.7)
(50.1 47.4)
(46.8 2.7)
(96.9 94.5)
(87.9 94.9)
(92.8 54.4)
(95.7 15.4)
(51.2 61.8)
(9.7 32.2)
(97.1 99.5)
55
(6.8 55.9),(6.1 20.7),35
(6.8 55.9),(50.1 47.4),44
(6.8 55.9),(46.8 2.7),67
(6.8 55.9),(96.9 94.5),98
(6.8 55.9),(87.9 94.9),90
(6.8 55.9),(92.8 54.4),86
(6.8 55.9),(95.7 15.4),98
(6.8 55.9),(51.2 61.8),45
(6.8 55.9),(9.7 32.2),24
(6.8 55.9),(97.1 99.5),100
(6.1 20.7),(50.1 47.4),51
(6.1 20.7),(46.8 2.7),45
(6.1 20.7),(96.9 94.5),117
(6.1 20.7),(87.9 94.9),110
(6.1 20.7),(92.8 54.4),93
(6.1 20.7),(95.7 15.4),90
(6.1 20.7),(51.2 61.8),61
(6.1 20.7),(9.7 32.2),12
(6.1 20.7),(97.1 99.5),120
(50.1 47.4),(46.8 2.7),45
(50.1 47.4),(96.9 94.5),66
(50.1 47.4),(87.9 94.9),61
(50.1 47.4),(92.8 54.4),43
(50.1 47.4),(95.7 15.4),56
(50.1 47.4),(51.2 61.8),14
(50.1 47.4),(9.7 32.2),43
(50.1 47.4),(97.1 99.5),70
(46.8 2.7),(96.9 94.5),105
(46.8 2.7),(87.9 94.9),101
(46.8 2.7),(92.8 54.4),69
(46.8 2.7),(95.7 15.4),51
(46.8 2.7),(51.2 61.8),59
(46.8 2.7),(9.7 32.2),47
(46.8 2.7),(97.1 99.5),109
(96.9 94.5),(87.9 94.9),9
(96.9 94.5),(92.8 54.4),40
(96.9 94.5),(95.7 15.4),79
(96.9 94.5),(51.2 61.8),56
(96.9 94.5),(9.7 32.2),107
(96.9 94.5),(97.1 99.5),5
(87.9 94.9),(92.8 54.4),41
(87.9 94.9),(95.7 15.4),80
(87.9 94.9),(51.2 61.8),49
(87.9 94.9),(9.7 32.2),100
(87.9 94.9),(97.1 99.5),10
(92.8 54.4),(95.7 15.4),39
(92.8 54.4),(51.2 61.8),42
(92.8 54.4),(9.7 32.2),86
(92.8 54.4),(97.1 99.5),45
(95.7 15.4),(51.2 61.8),64
(95.7 15.4),(9.7 32.2),88
(95.7 15.4),(97.1 99.5),84
(51.2 61.8),(9.7 32.2),51
(51.2 61.8),(97.1 99.5),59
(9.7 32.2),(97.1 99.5),110
