25
(27.8 50.8)
(73.6 42.4)
(64.5 73.7)
(97.6 42.1)
(88.4 96.3)
(58.3 47.7)
(95.9 85.8)
(95.9 65.4)
(94.1 39.4)
(76.8 34.6)
(25.6 27.6)
(87.6 41.9)
(7.2 12.0)
(3.8 88.8)
(4.1 73.4)
(68.3 88.5)
(74.4 39.9)
(17.0 77.2)
(36.7 88.0)
(42.9 8.2)
(30.6 0.1)
(0.6 59.9)
(66.1 2.6)
(14.8 29.8)
(81.1 72.8)
300
(27.8 50.8),(73.6 42.4),47
(27.8 50.8),(64.5 73.7),43
(27.8 50.8),(97.6 42.1),70
(27.8 50.8),(88.4 96.3),76
(27.8 50.8),(58.3 47.7),31
(27.8 50.8),(95.9 85.8),77
(27.8 50.8),(95.9 65.4),70
(27.8 50.8),(94.1 39.4),67
(27.8 50.8),(76.8 34.6),52
(27.8 50.8),(25.6 27.6),23
(27.8 50.8),(87.6 41.9),60
(27.8 50.8),(7.2 12.0),44
(27.8 50.8),(3.8 88.8),45
(27.8 50.8),(4.1 73.4),33
(27.8 50.8),(68.3 88.5),55
(27.8 50.8),(74.4 39.9),48
(27.8 50.8),(17.0 77.2),29
(27.8 50.8),(36.7 88.0),38
(27.8 50.8),(42.9 8.2),45
(27.8 50.8),(30.6 0.1),51
(27.8 50.8),(0.6 59.9),29
(27.8 50.8),(66.1 2.6),62
(27.8 50.8),(14.8 29.8),25
(27.8 50.8),(81.1 72.8),58
(73.6 42.4),(64.5 73.7),33
(73.6 42.4),(97.6 42.1),24
(73.6 42.4),(88.4 96.3),56
(73.6 42.4),(58.3 47.7),16
(73.6 42.4),(95.9 85.8),49
(73.6 42.4),(95.9 65.4),32
(73.6 42.4),(94.1 39.4),21
(73.6 42.4),(76.8 34.6),8
(73.6 42.4),(25.6 27.6),50
(73.6 42.4),(87.6 41.9),14
(73.6 42.4),(7.2 12.0),73
(73.6 42.4),(3.8 88.8),84
(73.6 42.4),(4.1 73.4),76
(73.6 42.4),(68.3 88.5),46
(73.6 42.4),(74.4 39.9),3
(73.6 42.4),(17.0 77.2),66
(73.6 42.4),(36.7 88.0),59
(73.6 42.4),(42.9 8.2),46
(73.6 42.4),(30.6 0.1),60
(73.6 42.4),(0.6 59.9),75
(73.6 42.4),(66.1 2.6),41
(73.6 42.4),(14.8 29.8),60
(73.6 42.4),(81.1 72.8),31
(64.5 73.7),(97.6 42.1),46
(64.5 73.7),(88.4 96.3),33
(64.5 73.7),(58.3 47.7),27
(64.5 73.7),(95.9 85.8),34
(64.5 73.7),(95.9 65.4),32
(64.5 73.7),(94.1 39.4),45
(64.5 73.7),(76.8 34.6),41
(64.5 73.7),(25.6 27.6),60
(64.5 73.7),(87.6 41.9),39
(64.5 73.7),(7.2 12.0),84
(64.5 73.7),(3.8 88.8),63
(64.5 73.7),(4.1 73.4),60
(64.5 73.7),(68.3 88.5),15
(64.5 73.7),(74.4 39.9),35
(64.5 73.7),(17.0 77.2),48
(64.5 73.7),(36.7 88.0),31
(64.5 73.7),(42.9 8.2),69
(64.5 73.7),(30.6 0.1),81
(64.5 73.7),(0.6 59.9),65
(64.5 73.7),(66.1 2.6),71
(64.5 73.7),(14.8 29.8),66
(64.5 73.7),(81.1 72.8),17
(97.6 42.1),(88.4 96.3),55
(97.6 42.1),(58.3 47.7),40
(97.6 42.1),(95.9 85.8),44
(97.6 42.1),(95.9 65.4),23
(97.6 42.1),(94.1 39.4),4
(97.6 42.1),(76.8 34.6),22
(97.6 42.1),(25.6 27.6),73
(97.6 42.1),(87.6 41.9),10
(97.6 42.1),(7.2 12.0),95
(97.6 42.1),(3.8 88.8),105
(97.6 42.1),(4.1 73.4),99
(97.6 42.1),(68.3 88.5),55
(97.6 42.1),(74.4 39.9),23
(97.6 42.1),(17.0 77.2),88
(97.6 42.1),(36.7 88.0),76
(97.6 42.1),(42.9 8.2),64
(97.6 42.1),(30.6 0.1),79
(97.6 42.1),(0.6 59.9),99
(97.6 42.1),(66.1 2.6),51
(97.6 42.1),(14.8 29.8),84
(97.6 42.1),(81.1 72.8),35
(88.4 96.3),(58.3 47.7),57
(88.4 96.3),(95.9 85.8),13
(88.4 96.3),(95.9 65.4),32
(88.4 96.3),(94.1 39.4),57
(88.4 96.3),(76.8 34.6),63
(88.4 96.3),(25.6 27.6),93
(88.4 96.3),(87.6 41.9),54
(88.4 96.3),(7.2 12.0),117
(88.4 96.3),(3.8 88.8),85
(88.4 96.3),(4.1 73.4),87
(88.4 96.3),(68.3 88.5),22
(88.4 96.3),(74.4 39.9),58
(88.4 96.3),(17.0 77.2),74
(88.4 96.3),(36.7 88.0),52
(88.4 96.3),(42.9 8.2),99
(88.4 96.3),(30.6 0.1),112
(88.4 96.3),(0.6 59.9),95
(88.4 96.3),(66.1 2.6),96
(88.4 96.3),(14.8 29.8),99
(88.4 96.3),(81.1 72.8),25
(58.3 47.7),(95.9 85.8),54
(58.3 47.7),(95.9 65.4),42
(58.3 47.7),(94.1 39.4),37
(58.3 47.7),(76.8 34.6),23
(58.3 47.7),(25.6 27.6),38
(58.3 47.7),(87.6 41.9),30
(58.3 47.7),(7.2 12.0),62
(58.3 47.7),(3.8 88.8),68
(58.3 47.7),(4.1 73.4),60
(58.3 47.7),(68.3 88.5),42
(58.3 47.7),(74.4 39.9),18
(58.3 47.7),(17.0 77.2),51
(58.3 47.7),(36.7 88.0),46
(58.3 47.7),(42.9 8.2),42
(58.3 47.7),(30.6 0.1),55
(58.3 47.7),(0.6 59.9),59
(58.3 47.7),(66.1 2.6),46
(58.3 47.7),(14.8 29.8),47
(58.3 47.7),(81.1 72.8),34
(95.9 85.8),(95.9 65.4),20
(95.9 85.8),(94.1 39.4),46
(95.9 85.8),(76.8 34.6),55
(95.9 85.8),(25.6 27.6),91
(95.9 85.8),(87.6 41.9),45
(95.9 85.8),(7.2 12.0),115
(95.9 85.8),(3.8 88.8),92
(95.9 85.8),(4.1 73.4),93
(95.9 85.8),(68.3 88.5),28
(95.9 85.8),(74.4 39.9),51
(95.9 85.8),(17.0 77.2),79
(95.9 85.8),(36.7 88.0),59
(95.9 85.8),(42.9 8.2),94
(95.9 85.8),(30.6 0.1),108
(95.9 85.8),(0.6 59.9),99
(95.9 85.8),(66.1 2.6),88
(95.9 85.8),(14.8 29.8),99
(95.9 85.8),(81.1 72.8),20
(95.9 65.4),(94.1 39.4),26
(95.9 65.4),(76.8 34.6),36
(95.9 65.4),(25.6 27.6),80
(95.9 65.4),(87.6 41.9),25
(95.9 65.4),(7.2 12.0),104
(95.9 65.4),(3.8 88.8),95
(95.9 65.4),(4.1 73.4),92
(95.9 65.4),(68.3 88.5),36
(95.9 65.4),(74.4 39.9),33
(95.9 65.4),(17.0 77.2),80
(95.9 65.4),(36.7 88.0),63
(95.9 65.4),(42.9 8.2),78
(95.9 65.4),(30.6 0.1),92
(95.9 65.4),(0.6 59.9),95
(95.9 65.4),(66.1 2.6),70
(95.9 65.4),(14.8 29.8),89
(95.9 65.4),(81.1 72.8),17
(94.1 39.4),(76.8 34.6),18
(94.1 39.4),(25.6 27.6),70
(94.1 39.4),(87.6 41.9),7
(94.1 39.4),(7.2 12.0),91
(94.1 39.4),(3.8 88.8),103
(94.1 39.4),(4.1 73.4),96
(94.1 39.4),(68.3 88.5),55
(94.1 39.4),(74.4 39.9),20
(94.1 39.4),(17.0 77.2),86
(94.1 39.4),(36.7 88.0),75
(94.1 39.4),(42.9 8.2),60
(94.1 39.4),(30.6 0.1),75
(94.1 39.4),(0.6 59.9),96
(94.1 39.4),(66.1 2.6),46
(94.1 39.4),(14.8 29.8),80
(94.1 39.4),(81.1 72.8),36
(76.8 34.6),(25.6 27.6),52
(76.8 34.6),(87.6 41.9),13
(76.8 34.6),(7.2 12.0),73
(76.8 34.6),(3.8 88.8),91
(76.8 34.6),(4.1 73.4),82
(76.8 34.6),(68.3 88.5),55
(76.8 34.6),(74.4 39.9),6
(76.8 34.6),(17.0 77.2),73
(76.8 34.6),(36.7 88.0),67
(76.8 34.6),(42.9 8.2),43
(76.8 34.6),(30.6 0.1),58
(76.8 34.6),(0.6 59.9),80
(76.8 34.6),(66.1 2.6),34
(76.8 34.6),(14.8 29.8),62
(76.8 34.6),(81.1 72.8),38
(25.6 27.6),(87.6 41.9),64
(25.6 27.6),(7.2 12.0),24
(25.6 27.6),(3.8 88.8),65
(25.6 27.6),(4.1 73.4),51
(25.6 27.6),(68.3 88.5),74
(25.6 27.6),(74.4 39.9),50
(25.6 27.6),(17.0 77.2),50
(25.6 27.6),(36.7 88.0),61
(25.6 27.6),(42.9 8.2),26
(25.6 27.6),(30.6 0.1),28
(25.6 27.6),(0.6 59.9),41
(25.6 27.6),(66.1 2.6),48
(25.6 27.6),(14.8 29.8),11
(25.6 27.6),(81.1 72.8),72
(87.6 41.9),(7.2 12.0),86
(87.6 41.9),(3.8 88.8),96
(87.6 41.9),(4.1 73.4),89
