9
(58.6 97.8)
(77.5 46.7)
(53.3 14.1)
(90.8 23.8)
(82.2 38.9)
(60.0 88.7)
(83.2 57.1)
(23.1 50.4)
(29.0 95.2)
36
(58.6 97.8),(77.5 46.7),54
(58.6 97.8),(53.3 14.1),84
(58.6 97.8),(90.8 23.8),81
(58.6 97.8),(82.2 38.9),63
(58.6 97.8),(60.0 88.7),9
(58.6 97.8),(83.2 57.1),48
(58.6 97.8),(23.1 50.4),59
(58.6 97.8),(29.0 95.2),30
(77.5 46.7),(53.3 14.1),41
(77.5 46.7),(90.8 23.8),26
(77.5 46.7),(82.2 38.9),9
(77.5 46.7),(60.0 88.7),46
(77.5 46.7),(83.2 57.1),12
(77.5 46.7),(23.1 50.4),55
(77.5 46.7),(29.0 95.2),69
(53.3 14.1),(90.8 23.8),39
(53.3 14.1),(82.2 38.9),38
(53.3 14.1),(60.0 88.7),75
(53.3 14.1),(83.2 57.1),52
(53.3 14.1),(23.1 50.4),47
(53.3 14.1),(29.0 95.2),85
(90.8 23.8),(82.2 38.9),17
(90.8 23.8),(60.0 88.7),72
(90.8 23.8),(83.2 57.1),34
(90.8 23.8),(23.1 50.4),73
(90.8 23.8),(29.0 95.2),94
(82.2 38.9),(60.0 88.7),55
(82.2 38.9),(83.2 57.1),18
(82.2 38.9),(23.1 50.4),60
(82.2 38.9),(29.0 95.2),77
(60.0 88.7),(83.2 57.1),39
(60.0 88.7),(23.1 50.4),53
(60.0 88.7),(29.0 95.2),32
(83.2 57.1),(23.1 50.4),60
(83.2 57.1),(29.0 95.2),66
(23.1 50.4),(29.0 95.2),45
