17
(58.8 30.0)
(1.0 15.3)
(45.4 16.7)
(20.4 89.7)
(94.6 13.2)
(3.2 43.3)
(97.5 33.4)
(69.6 90.3)
(81.1 77.4)
(53.2 1.6)
(17.7 17.0)
(76.6 37.6)
(0.0 62.6)
(28.2 25.0)
(47.5 75.8)
(28.0 98.4)
(27.1 20.6)
136
(58.8 30.0),(1.0 15.3),60
(58.8 30.0),(45.4 16.7),19
(58.8 30.0),(20.4 89.7),71
(58.8 30.0),(94.6 13.2),40
(58.8 30.0),(3.2 43.3),57
(58.8 30.0),(97.5 33.4),39
(58.8 30.0),(69.6 90.3),61
(58.8 30.0),(81.1 77.4),52
(58.8 30.0),(53.2 1.6),29
(58.8 30.0),(17.7 17.0),43
(58.8 30.0),(76.6 37.6),19
(58.8 30.0),(0.0 62.6),67
(58.8 30.0),(28.2 25.0),31
(58.8 30.0),(47.5 75.8),47
(58.8 30.0),(28.0 98.4),75
(58.8 30.0),(27.1 20.6),33
(1.0 15.3),(45.4 16.7),44
(1.0 15.3),(20.4 89.7),77
(1.0 15.3),(94.6 13.2),94
(1.0 15.3),(3.2 43.3),28
(1.0 15.3),(97.5 33.4),98
(1.0 15.3),(69.6 90.3),102
(1.0 15.3),(81.1 77.4),101
(1.0 15.3),(53.2 1.6),54
(1.0 15.3),(17.7 17.0),17
(1.0 15.3),(76.6 37.6),79
(1.0 15.3),(0.0 62.6),47
(1.0 15.3),(28.2 25.0),29
(1.0 15.3),(47.5 75.8),76
(1.0 15.3),(28.0 98.4),87
(1.0 15.3),(27.1 20.6),27
(45.4 16.7),(20.4 89.7),77
(45.4 16.7),(94.6 13.2),49
(45.4 16.7),(3.2 43.3),50
(45.4 16.7),(97.5 33.4),55
(45.4 16.7),(69.6 90.3),77
(45.4 16.7),(81.1 77.4),70
(45.4 16.7),(53.2 1.6),17
(45.4 16.7),(17.7 17.0),28
(45.4 16.7),(76.6 37.6),38
(45.4 16.7),(0.0 62.6),65
(45.4 16.7),(28.2 25.0),19
(45.4 16.7),(47.5 75.8),59
(45.4 16.7),(28.0 98.4),84
(45.4 16.7),(27.1 20.6),19
(20.4 89.7),(94.6 13.2),107
(20.4 89.7),(3.2 43.3),49
(20.4 89.7),(97.5 33.4),95
(20.4 89.7),(69.6 90.3),49
(20.4 89.7),(81.1 77.4),62
(20.4 89.7),(53.2 1.6),94
(20.4 89.7),(17.7 17.0),73
(20.4 89.7),(76.6 37.6),77
(20.4 89.7),(0.0 62.6),34
(20.4 89.7),(28.2 25.0),65
(20.4 89.7),(47.5 75.8),30
