14
(16.8 42.1)
(61.0 96.2)
(34.2 83.1)
(28.5 79.9)
(65.2 28.3)
(83.9 45.4)
(82.2 52.2)
(98.2 21.7)
(18.5 73.8)
(27.7 69.7)
(52.9 23.1)
(98.2 77.0)
(41.1 22.7)
(85.1 25.2)
91
(16.8 42.1),(61.0 96.2),70
(16.8 42.1),(34.2 83.1),45
(16.8 42.1),(28.5 79.9),40
(16.8 42.1),(65.2 28.3),50
(16.8 42.1),(83.9 45.4),67
(16.8 42.1),(82.2 52.2),66
(16.8 42.1),(98.2 21.7),84
(16.8 42.1),(18.5 73.8),32
(16.8 42.1),(27.7 69.7),30
(16.8 42.1),(52.9 23.1),41
(16.8 42.1),(98.2 77.0),89
(16.8 42.1),(41.1 22.7),31
(16.8 42.1),(85.1 25.2),70
(61.0 96.2),(34.2 83.1),30
(61.0 96.2),(28.5 79.9),36
(61.0 96.2),(65.2 28.3),68
(61.0 96.2),(83.9 45.4),56
(61.0 96.2),(82.2 52.2),49
(61.0 96.2),(98.2 21.7),83
(61.0 96.2),(18.5 73.8),48
(61.0 96.2),(27.7 69.7),43
(61.0 96.2),(52.9 23.1),74
(61.0 96.2),(98.2 77.0),42
(61.0 96.2),(41.1 22.7),76
(61.0 96.2),(85.1 25.2),75
(34.2 83.1),(28.5 79.9),7
(34.2 83.1),(65.2 28.3),63
(34.2 83.1),(83.9 45.4),62
(34.2 83.1),(82.2 52.2),57
(34.2 83.1),(98.2 21.7),89
(34.2 83.1),(18.5 73.8),18
(34.2 83.1),(27.7 69.7),15
(34.2 83.1),(52.9 23.1),63
(34.2 83.1),(98.2 77.0),64
(34.2 83.1),(41.1 22.7),61
(34.2 83.1),(85.1 25.2),77
(28.5 79.9),(65.2 28.3),63
(28.5 79.9),(83.9 45.4),65
(28.5 79.9),(82.2 52.2),60
(28.5 79.9),(98.2 21.7),91
(28.5 79.9),(18.5 73.8),12
(28.5 79.9),(27.7 69.7),10
(28.5 79.9),(52.9 23.1),62
(28.5 79.9),(98.2 77.0),70
(28.5 79.9),(41.1 22.7),59
(28.5 79.9),(85.1 25.2),79
(65.2 28.3),(83.9 45.4),25
(65.2 28.3),(82.2 52.2),29
(65.2 28.3),(98.2 21.7),34
(65.2 28.3),(18.5 73.8),65
(65.2 28.3),(27.7 69.7),56
(65.2 28.3),(52.9 23.1),13
(65.2 28.3),(98.2 77.0),59
(65.2 28.3),(41.1 22.7),25
(65.2 28.3),(85.1 25.2),20
(83.9 45.4),(82.2 52.2),7
(83.9 45.4),(98.2 21.7),28
(83.9 45.4),(18.5 73.8),71
(83.9 45.4),(27.7 69.7),61
(83.9 45.4),(52.9 23.1),38
(83.9 45.4),(98.2 77.0),35
(83.9 45.4),(41.1 22.7),48
(83.9 45.4),(85.1 25.2),20
(82.2 52.2),(98.2 21.7),34
(82.2 52.2),(18.5 73.8),67
(82.2 52.2),(27.7 69.7),57
(82.2 52.2),(52.9 23.1),41
(82.2 52.2),(98.2 77.0),30
(82.2 52.2),(41.1 22.7),51
(82.2 52.2),(85.1 25.2),27
(98.2 21.7),(18.5 73.8),95
(98.2 21.7),(27.7 69.7),85
(98.2 21.7),(52.9 23.1),45
(98.2 21.7),(98.2 77.0),55
(98.2 21.7),(41.1 22.7),57
(98.2 21.7),(85.1 25.2),14
(18.5 73.8),(27.7 69.7),10
(18.5 73.8),(52.9 23.1),61
(18.5 73.8),(98.2 77.0),80
(18.5 73.8),(41.1 22.7),56
(18.5 73.8),(85.1 25.2),82
(27.7 69.7),(52.9 23.1),53
(27.7 69.7),(98.2 77.0),71
(27.7 69.7),(41.1 22.7),49
(27.7 69.7),(85.1 25.2),73
(52.9 23.1),(98.2 77.0),70
(52.9 23.1),(41.1 22.7),12
(52.9 23.1),(85.1 25.2),32
(98.2 77.0),(41.1 22.7),79
(98.2 77.0),(85.1 25.2),53
(41.1 22.7),(85.1 25.2),44
