38
(5.1 17.8)
(23.4 44.7)
(91.3 38.6)
(41.2 83.1)
(92.8 55.9)
(71.8 82.7)
(48.7 70.4)
(77.6 40.6)
(32.1 6.5)
(82.2 61.2)
(74.5 7.3)
(70.8 81.2)
(40.2 84.3)
(52.7 57.6)
(10.6 62.2)
(0.7 76.1)
(19.8 87.8)
(16.4 73.9)
(89.7 52.6)
(76.5 19.6)
(49.4 13.0)
(5.7 38.2)
(88.1 76.3)
(86.1 20.6)
(81.6 65.1)
(57.1 11.3)
(55.2 60.3)
(82.0 25.8)
(91.5 74.7)
(56.2 7.8)
(71.8 2.8)
(14.1 0.6)
(40.1 50.7)
(41.6 74.0)
(16.7 50.5)
(43.3 17.3)
(44.3 25.6)
(18.4 81.1)
703
(5.1 17.8),(23.4 44.7),33
(5.1 17.8),(91.3 38.6),89
(5.1 17.8),(41.2 83.1),75
(5.1 17.8),(92.8 55.9),96
(5.1 17.8),(71.8 82.7),93
(5.1 17.8),(48.7 70.4),68
(5.1 17.8),(77.6 40.6),76
(5.1 17.8),(32.1 6.5),29
(5.1 17.8),(82.2 61.2),88
(5.1 17.8),(74.5 7.3),70
(5.1 17.8),(70.8 81.2),91
(5.1 17.8),(40.2 84.3),75
(5.1 17.8),(52.7 57.6),62
(5.1 17.8),(10.6 62.2),45
(5.1 17.8),(0.7 76.1),58
(5.1 17.8),(19.8 87.8),72
(5.1 17.8),(16.4 73.9),57
(5.1 17.8),(89.7 52.6),91
(5.1 17.8),(76.5 19.6),71
(5.1 17.8),(49.4 13.0),45
(5.1 17.8),(5.7 38.2),20
(5.1 17.8),(88.1 76.3),102
(5.1 17.8),(86.1 20.6),81
(5.1 17.8),(81.6 65.1),90
(5.1 17.8),(57.1 11.3),52
(5.1 17.8),(55.2 60.3),66
(5.1 17.8),(82.0 25.8),77
(5.1 17.8),(91.5 74.7),103
(5.1 17.8),(56.2 7.8),52
(5.1 17.8),(71.8 2.8),68
(5.1 17.8),(14.1 0.6),19
(5.1 17.8),(40.1 50.7),48
(5.1 17.8),(41.6 74.0),67
(5.1 17.8),(16.7 50.5),35
(5.1 17.8),(43.3 17.3),38
(5.1 17.8),(44.3 25.6),40
(5.1 17.8),(18.4 81.1),65
(23.4 44.7),(91.3 38.6),68
(23.4 44.7),(41.2 83.1),42
(23.4 44.7),(92.8 55.9),70
(23.4 44.7),(71.8 82.7),62
(23.4 44.7),(48.7 70.4),36
