22
(21.9 70.2)
(48.4 18.6)
(41.6 66.4)
(83.9 93.8)
(4.5 54.7)
(85.1 82.6)
(26.9 95.8)
(48.8 19.9)
(30.3 68.6)
(48.8 44.8)
(25.5 42.2)
(93.8 20.0)
(89.5 19.9)
(6.4 61.2)
(29.7 66.3)
(88.8 80.1)
(46.8 85.0)
(64.7 3.5)
(47.9 2.8)
(60.8 81.6)
(7.4 53.3)
(42.8 40.2)
231
(21.9 70.2),(48.4 18.6),58
(21.9 70.2),(41.6 66.4),20
(21.9 70.2),(83.9 93.8),66
(21.9 70.2),(4.5 54.7),23
(21.9 70.2),(85.1 82.6),64
(21.9 70.2),(26.9 95.8),26
(21.9 70.2),(48.8 19.9),57
(21.9 70.2),(30.3 68.6),9
(21.9 70.2),(48.8 44.8),37
(21.9 70.2),(25.5 42.2),28
(21.9 70.2),(93.8 20.0),88
(21.9 70.2),(89.5 19.9),84
(21.9 70.2),(6.4 61.2),18
(21.9 70.2),(29.7 66.3),9
(21.9 70.2),(88.8 80.1),68
(21.9 70.2),(46.8 85.0),29
(21.9 70.2),(64.7 3.5),79
(21.9 70.2),(47.9 2.8),72
(21.9 70.2),(60.8 81.6),41
(21.9 70.2),(7.4 53.3),22
(21.9 70.2),(42.8 40.2),37
(48.4 18.6),(41.6 66.4),48
(48.4 18.6),(83.9 93.8),83
(48.4 18.6),(4.5 54.7),57
(48.4 18.6),(85.1 82.6),74
(48.4 18.6),(26.9 95.8),80
(48.4 18.6),(48.8 19.9),1
(48.4 18.6),(30.3 68.6),53
(48.4 18.6),(48.8 44.8),26
(48.4 18.6),(25.5 42.2),33
(48.4 18.6),(93.8 20.0),45
(48.4 18.6),(89.5 19.9),41
(48.4 18.6),(6.4 61.2),60
(48.4 18.6),(29.7 66.3),51
(48.4 18.6),(88.8 80.1),74
(48.4 18.6),(46.8 85.0),66
(48.4 18.6),(64.7 3.5),22
(48.4 18.6),(47.9 2.8),16
(48.4 18.6),(60.8 81.6),64
(48.4 18.6),(7.4 53.3),54
(48.4 18.6),(42.8 40.2),22
(41.6 66.4),(83.9 93.8),50
(41.6 66.4),(4.5 54.7),39
(41.6 66.4),(85.1 82.6),46
(41.6 66.4),(26.9 95.8),33
(41.6 66.4),(48.8 19.9),47
(41.6 66.4),(30.3 68.6),12
(41.6 66.4),(48.8 44.8),23
(41.6 66.4),(25.5 42.2),29
(41.6 66.4),(93.8 20.0),70
(41.6 66.4),(89.5 19.9),67
(41.6 66.4),(6.4 61.2),36
(41.6 66.4),(29.7 66.3),12
(41.6 66.4),(88.8 80.1),49
(41.6 66.4),(46.8 85.0),19
(41.6 66.4),(64.7 3.5),67
(41.6 66.4),(47.9 2.8),64
(41.6 66.4),(60.8 81.6),24
(41.6 66.4),(7.4 53.3),37
(41.6 66.4),(42.8 40.2),26
(83.9 93.8),(4.5 54.7),89
(83.9 93.8),(85.1 82.6),11
(83.9 93.8),(26.9 95.8),57
(83.9 93.8),(48.8 19.9),82
(83.9 93.8),(30.3 68.6),59
(83.9 93.8),(48.8 44.8),60
(83.9 93.8),(25.5 42.2),78
(83.9 93.8),(93.8 20.0),74
(83.9 93.8),(89.5 19.9),74
(83.9 93.8),(6.4 61.2),84
(83.9 93.8),(29.7 66.3),61
(83.9 93.8),(88.8 80.1),15
(83.9 93.8),(46.8 85.0),38
(83.9 93.8),(64.7 3.5),92
(83.9 93.8),(47.9 2.8),98
(83.9 93.8),(60.8 81.6),26
(83.9 93.8),(7.4 53.3),87
(83.9 93.8),(42.8 40.2),68
(4.5 54.7),(85.1 82.6),85
(4.5 54.7),(26.9 95.8),47
(4.5 54.7),(48.8 19.9),56
(4.5 54.7),(30.3 68.6),29
(4.5 54.7),(48.8 44.8),45
(4.5 54.7),(25.5 42.2),24
(4.5 54.7),(93.8 20.0),96
(4.5 54.7),(89.5 19.9),92
(4.5 54.7),(6.4 61.2),7
(4.5 54.7),(29.7 66.3),28
(4.5 54.7),(88.8 80.1),88
(4.5 54.7),(46.8 85.0),52
(4.5 54.7),(64.7 3.5),79
(4.5 54.7),(47.9 2.8),68
(4.5 54.7),(60.8 81.6),62
(4.5 54.7),(7.4 53.3),3
(4.5 54.7),(42.8 40.2),41
(85.1 82.6),(26.9 95.8),60
(85.1 82.6),(48.8 19.9),72
(85.1 82.6),(30.3 68.6),57
(85.1 82.6),(48.8 44.8),52
(85.1 82.6),(25.5 42.2),72
(85.1 82.6),(93.8 20.0),63
(85.1 82.6),(89.5 19.9),63
(85.1 82.6),(6.4 61.2),82
(85.1 82.6),(29.7 66.3),58
(85.1 82.6),(88.8 80.1),4
(85.1 82.6),(46.8 85.0),38
(85.1 82.6),(64.7 3.5),82
(85.1 82.6),(47.9 2.8),88
(85.1 82.6),(60.8 81.6),24
(85.1 82.6),(7.4 53.3),83
(85.1 82.6),(42.8 40.2),60
(26.9 95.8),(48.8 19.9),79
(26.9 95.8),(30.3 68.6),27
(26.9 95.8),(48.8 44.8),56
(26.9 95.8),(25.5 42.2),54
(26.9 95.8),(93.8 20.0),101
(26.9 95.8),(89.5 19.9),98
(26.9 95.8),(6.4 61.2),40
(26.9 95.8),(29.7 66.3),30
(26.9 95.8),(88.8 80.1),64
(26.9 95.8),(46.8 85.0),23
(26.9 95.8),(64.7 3.5),100
(26.9 95.8),(47.9 2.8),95
(26.9 95.8),(60.8 81.6),37
(26.9 95.8),(7.4 53.3),47
(26.9 95.8),(42.8 40.2),58
(48.8 19.9),(30.3 68.6),52
