39
(77.2 12.2)
(71.8 77.3)
(52.8 75.6)
(43.9 4.5)
(31.1 60.8)
(57.8 30.1)
(77.9 63.1)
(93.4 60.6)
(51.0 28.0)
(51.9 21.6)
(47.7 40.1)
(0.8 7.9)
(54.6 97.8)
(75.7 91.9)
(44.9 33.5)
(1.3 74.5)
(8.9 27.1)
(68.6 35.1)
(35.6 42.2)
(4.0 62.3)
(60.4 4.0)
(99.1 20.8)
(78.7 29.6)
(25.5 45.7)
(85.1 15.8)
(46.3 35.2)
(31.7 86.1)
(48.9 50.9)
(19.4 2.3)
(68.1 24.3)
(26.9 47.2)
(36.2 13.0)
(55.0 93.0)
(97.3 43.3)
(13.9 81.9)
(49.2 27.8)
(9.5 55.4)
(30.6 47.5)
(90.8 89.0)
741
(77.2 12.2),(71.8 77.3),65
(77.2 12.2),(52.8 75.6),68
(77.2 12.2),(43.9 4.5),34
(77.2 12.2),(31.1 60.8),67
(77.2 12.2),(57.8 30.1),26
(77.2 12.2),(77.9 63.1),51
(77.2 12.2),(93.4 60.6),51
(77.2 12.2),(51.0 28.0),31
(77.2 12.2),(51.9 21.6),27
(77.2 12.2),(47.7 40.1),41
(77.2 12.2),(0.8 7.9),77
(77.2 12.2),(54.6 97.8),89
(77.2 12.2),(75.7 91.9),80
(77.2 12.2),(44.9 33.5),39
(77.2 12.2),(1.3 74.5),98
(77.2 12.2),(8.9 27.1),70
(77.2 12.2),(68.6 35.1),24
(77.2 12.2),(35.6 42.2),51
(77.2 12.2),(4.0 62.3),89
(77.2 12.2),(60.4 4.0),19
(77.2 12.2),(99.1 20.8),24
(77.2 12.2),(78.7 29.6),17
(77.2 12.2),(25.5 45.7),62
(77.2 12.2),(85.1 15.8),9
(77.2 12.2),(46.3 35.2),39
(77.2 12.2),(31.7 86.1),87
(77.2 12.2),(48.9 50.9),48
(77.2 12.2),(19.4 2.3),59
(77.2 12.2),(68.1 24.3),15
(77.2 12.2),(26.9 47.2),61
(77.2 12.2),(36.2 13.0),41
(77.2 12.2),(55.0 93.0),84
(77.2 12.2),(97.3 43.3),37
(77.2 12.2),(13.9 81.9),94
(77.2 12.2),(49.2 27.8),32
(77.2 12.2),(9.5 55.4),80
(77.2 12.2),(30.6 47.5),58
(77.2 12.2),(90.8 89.0),78
(71.8 77.3),(52.8 75.6),19
(71.8 77.3),(43.9 4.5),78
(71.8 77.3),(31.1 60.8),44
(71.8 77.3),(57.8 30.1),49
(71.8 77.3),(77.9 63.1),15
(71.8 77.3),(93.4 60.6),27
(71.8 77.3),(51.0 28.0),54
(71.8 77.3),(51.9 21.6),59
(71.8 77.3),(47.7 40.1),44
(71.8 77.3),(0.8 7.9),99
(71.8 77.3),(54.6 97.8),27
(71.8 77.3),(75.7 91.9),15
(71.8 77.3),(44.9 33.5),51
(71.8 77.3),(1.3 74.5),71
(71.8 77.3),(8.9 27.1),80
(71.8 77.3),(68.6 35.1),42
(71.8 77.3),(35.6 42.2),50
(71.8 77.3),(4.0 62.3),69
(71.8 77.3),(60.4 4.0),74
(71.8 77.3),(99.1 20.8),63
(71.8 77.3),(78.7 29.6),48
(71.8 77.3),(25.5 45.7),56
(71.8 77.3),(85.1 15.8),63
(71.8 77.3),(46.3 35.2),49
(71.8 77.3),(31.7 86.1),41
(71.8 77.3),(48.9 50.9),35
(71.8 77.3),(19.4 2.3),91
(71.8 77.3),(68.1 24.3),53
(71.8 77.3),(26.9 47.2),54
(71.8 77.3),(36.2 13.0),73
(71.8 77.3),(55.0 93.0),23
(71.8 77.3),(97.3 43.3),43
(71.8 77.3),(13.9 81.9),58
(71.8 77.3),(49.2 27.8),54
(71.8 77.3),(9.5 55.4),66
(71.8 77.3),(30.6 47.5),51
(71.8 77.3),(90.8 89.0),22
(52.8 75.6),(43.9 4.5),72
(52.8 75.6),(31.1 60.8),26
(52.8 75.6),(57.8 30.1),46
(52.8 75.6),(77.9 63.1),28
(52.8 75.6),(93.4 60.6),43
(52.8 75.6),(51.0 28.0),48
(52.8 75.6),(51.9 21.6),54
(52.8 75.6),(47.7 40.1),36
(52.8 75.6),(0.8 7.9),85
(52.8 75.6),(54.6 97.8),22
(52.8 75.6),(75.7 91.9),28
(52.8 75.6),(44.9 33.5),43
(52.8 75.6),(1.3 74.5),52
(52.8 75.6),(8.9 27.1),65
(52.8 75.6),(68.6 35.1),43
(52.8 75.6),(35.6 42.2),38
(52.8 75.6),(4.0 62.3),51
(52.8 75.6),(60.4 4.0),72
(52.8 75.6),(99.1 20.8),72
(52.8 75.6),(78.7 29.6),53
(52.8 75.6),(25.5 45.7),40
(52.8 75.6),(85.1 15.8),68
(52.8 75.6),(46.3 35.2),41
(52.8 75.6),(31.7 86.1),24
(52.8 75.6),(48.9 50.9),25
(52.8 75.6),(19.4 2.3),81
(52.8 75.6),(68.1 24.3),54
(52.8 75.6),(26.9 47.2),38
(52.8 75.6),(36.2 13.0),65
(52.8 75.6),(55.0 93.0),18
(52.8 75.6),(97.3 43.3),55
(52.8 75.6),(13.9 81.9),39
(52.8 75.6),(49.2 27.8),48
(52.8 75.6),(9.5 55.4),48
(52.8 75.6),(30.6 47.5),36
(52.8 75.6),(90.8 89.0),40
(43.9 4.5),(31.1 60.8),58
(43.9 4.5),(57.8 30.1),29
(43.9 4.5),(77.9 63.1),68
(43.9 4.5),(93.4 60.6),75
(43.9 4.5),(51.0 28.0),25
(43.9 4.5),(51.9 21.6),19
(43.9 4.5),(47.7 40.1),36
(43.9 4.5),(0.8 7.9),43
(43.9 4.5),(54.6 97.8),94
(43.9 4.5),(75.7 91.9),93
(43.9 4.5),(44.9 33.5),29
(43.9 4.5),(1.3 74.5),82
(43.9 4.5),(8.9 27.1),42
(43.9 4.5),(68.6 35.1),39
(43.9 4.5),(35.6 42.2),39
(43.9 4.5),(4.0 62.3),70
(43.9 4.5),(60.4 4.0),17
(43.9 4.5),(99.1 20.8),58
(43.9 4.5),(78.7 29.6),43
(43.9 4.5),(25.5 45.7),45
(43.9 4.5),(85.1 15.8),43
(43.9 4.5),(46.3 35.2),31
(43.9 4.5),(31.7 86.1),83
(43.9 4.5),(48.9 50.9),47
(43.9 4.5),(19.4 2.3),25
(43.9 4.5),(68.1 24.3),31
(43.9 4.5),(26.9 47.2),46
(43.9 4.5),(36.2 13.0),11
(43.9 4.5),(55.0 93.0),89
(43.9 4.5),(97.3 43.3),66
(43.9 4.5),(13.9 81.9),83
(43.9 4.5),(49.2 27.8),24
(43.9 4.5),(9.5 55.4),61
(43.9 4.5),(30.6 47.5),45
(43.9 4.5),(90.8 89.0),97
(31.1 60.8),(57.8 30.1),41
(31.1 60.8),(77.9 63.1),47
(31.1 60.8),(93.4 60.6),62
(31.1 60.8),(51.0 28.0),38
(31.1 60.8),(51.9 21.6),44
(31.1 60.8),(47.7 40.1),27
(31.1 60.8),(0.8 7.9),61
(31.1 60.8),(54.6 97.8),44
(31.1 60.8),(75.7 91.9),54
(31.1 60.8),(44.9 33.5),31
(31.1 60.8),(1.3 74.5),33
(31.1 60.8),(8.9 27.1),40
(31.1 60.8),(68.6 35.1),45
(31.1 60.8),(35.6 42.2),19
(31.1 60.8),(4.0 62.3),27
(31.1 60.8),(60.4 4.0),64
(31.1 60.8),(99.1 20.8),79
(31.1 60.8),(78.7 29.6),57
(31.1 60.8),(25.5 45.7),16
(31.1 60.8),(85.1 15.8),70
(31.1 60.8),(46.3 35.2),30
(31.1 60.8),(31.7 86.1),25
(31.1 60.8),(48.9 50.9),20
(31.1 60.8),(19.4 2.3),60
(31.1 60.8),(68.1 24.3),52
(31.1 60.8),(26.9 47.2),14
(31.1 60.8),(36.2 13.0),48
(31.1 60.8),(55.0 93.0),40
(31.1 60.8),(97.3 43.3),68
(31.1 60.8),(13.9 81.9),27
(31.1 60.8),(49.2 27.8),38
(31.1 60.8),(9.5 55.4),22
(31.1 60.8),(30.6 47.5),13
(31.1 60.8),(90.8 89.0),66
(57.8 30.1),(77.9 63.1),39
(57.8 30.1),(93.4 60.6),47
(57.8 30.1),(51.0 28.0),7
(57.8 30.1),(51.9 21.6),10
(57.8 30.1),(47.7 40.1),14
(57.8 30.1),(0.8 7.9),61
