40
(92.4 51.9)
(65.7 3.3)
(67.5 38.7)
(0.1 73.8)
(8.7 60.0)
(20.7 63.6)
(25.8 81.8)
(78.6 45.8)
(0.8 51.4)
(77.5 83.2)
(68.5 81.7)
(30.5 33.1)
(37.4 63.0)
(55.3 25.6)
(28.0 34.3)
(46.8 64.8)
(37.5 13.7)
(28.8 56.4)
(56.5 63.3)
(74.6 81.2)
(49.6 38.0)
(3.3 96.3)
(84.1 46.4)
(7.2 64.8)
(37.4 35.2)
(33.0 86.3)
(35.4 92.8)
(48.5 23.1)
(83.4 57.7)
(50.7 97.8)
(27.2 6.0)
(30.6 64.6)
(43.2 90.5)
(99.4 43.0)
(95.5 98.3)
(87.9 38.9)
(11.4 96.9)
(81.5 67.4)
(21.8 42.5)
(16.6 34.4)
780
(92.4 51.9),(65.7 3.3),55
(92.4 51.9),(67.5 38.7),28
(92.4 51.9),(0.1 73.8),95
(92.4 51.9),(8.7 60.0),84
(92.4 51.9),(20.7 63.6),73
(92.4 51.9),(25.8 81.8),73
(92.4 51.9),(78.6 45.8),15
(92.4 51.9),(0.8 51.4),92
(92.4 51.9),(77.5 83.2),35
(92.4 51.9),(68.5 81.7),38
(92.4 51.9),(30.5 33.1),65
(92.4 51.9),(37.4 63.0),56
(92.4 51.9),(55.3 25.6),45
(92.4 51.9),(28.0 34.3),67
(92.4 51.9),(46.8 64.8),47
(92.4 51.9),(37.5 13.7),67
(92.4 51.9),(28.8 56.4),64
(92.4 51.9),(56.5 63.3),38
(92.4 51.9),(74.6 81.2),34
(92.4 51.9),(49.6 38.0),45
(92.4 51.9),(3.3 96.3),100
(92.4 51.9),(84.1 46.4),10
(92.4 51.9),(7.2 64.8),86
(92.4 51.9),(37.4 35.2),57
(92.4 51.9),(33.0 86.3),69
(92.4 51.9),(35.4 92.8),70
(92.4 51.9),(48.5 23.1),53
(92.4 51.9),(83.4 57.7),11
(92.4 51.9),(50.7 97.8),62
(92.4 51.9),(27.2 6.0),80
(92.4 51.9),(30.6 64.6),63
(92.4 51.9),(43.2 90.5),63
(92.4 51.9),(99.4 43.0),11
(92.4 51.9),(95.5 98.3),47
(92.4 51.9),(87.9 38.9),14
